Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,1.087,10,2.387E-4,2.303,-8.340
10,1,20,0.832,20,2.984E-5,2.996,-10.420
20,1,30,0.941,30,8.842E-6,3.401,-11.636
30,1,40,1.090,40,3.730E-6,3.689,-12.499
40,1,50,1.149,50,1.910E-6,3.912,-13.168
50,1,60,1.102,60,1.105E-6,4.094,-13.715
60,1,70,0.988,70,6.960E-7,4.248,-14.178
70,1,80,0.869,80,4.663E-7,4.382,-14.578
80,1,90,0.801,90,3.275E-7,4.500,-14.932
90,1,100,0.821,100,2.387E-7,4.605,-15.248
100,1,110,0.942,110,1.794E-7,4.700,-15.534
110,1,120,1.155,120,1.382E-7,4.787,-15.795
120,1,130,1.434,130,1.087E-7,4.868,-16.035
130,1,140,1.742,140,8.700E-8,4.942,-16.257
140,1,150,2.036,150,2.122E-7,5.011,-15.366
150,3,160,2.281,160,1.166E-7,5.075,-15.965
160,2,170,2.448,170,1.458E-7,5.136,-15.741
170,3,180,2.522,180,1.228E-7,5.193,-15.913
180,3,190,2.500,190,6.961E-8,5.247,-16.480
190,2,200,2.392,200,5.968E-8,5.298,-16.634
200,2,210,2.216,210,5.156E-8,5.347,-16.781
210,2,220,1.998,220,4.484E-8,5.394,-16.920
220,2,230,1.760,230,3.924E-8,5.438,-17.054
230,2,240,1.523,240,3.454E-8,5.481,-17.181
240,2,250,1.303,250,1.528E-8,5.521,-17.997
250,1,260,1.115,260,1.358E-8,5.561,-18.114
260,1,270,0.985,270,1.213E-8,5.598,-18.228
270,1,280,0.967,280,1.088E-8,5.635,-18.337
280,1,NaN,NaN,NaN,NaN,NaN,NaN
